,element_type,now_cost,total_points,id
3661,3,77,101,3661
3662,3,77,103,3662
3663,3,77,130,3663
3664,3,77,129,3664
3665,3,77,114,3665
3666,3,77,96,3666
3667,3,77,107,3667
3668,3,77,98,3668
3669,3,77,116,3669
3670,3,77,108,3670
3671,3,77,123,3671
3672,3,77,92,3672
3673,3,77,109,3673
3674,3,77,130,3674
3675,3,77,101,3675
3676,3,77,101,3676
3677,3,77,131,3677
3678,3,77,96,3678
3679,3,77,126,3679
3680,3,77,122,3680
3681,3,77,108,3681
3682,3,77,109,3682
3683,3,77,109,3683
3684,3,77,124,3684
3685,3,77,129,3685
3686,3,77,113,3686
3687,3,77,115,3687
3688,3,77,124,3688
3689,3,77,114,3689
3690,3,77,93,3690
3691,3,77,97,3691
3692,3,77,130,3692
3693,3,77,117,3693
3694,3,77,96,3694
3695,3,77,98,3695
3696,3,77,126,3696
3697,3,77,119,3697
3698,3,77,131,3698
3699,3,77,106,3699
3700,3,77,121,3700
3701,3,77,107,3701
3702,3,77,118,3702
3703,3,77,108,3703
3704,3,77,112,3704
3705,3,77,118,3705
3706,3,77,127,3706
3707,3,77,98,3707
3708,3,77,130,3708
3709,3,77,95,3709
3710,4,78,117,3710
3711,4,78,119,3711
3712,4,78,119,3712
3713,4,78,112,3713
3714,4,78,116,3714
3715,4,78,119,3715
3716,4,78,118,3716
3717,4,78,113,3717
3718,4,78,113,3718
3719,4,78,119,3719
3720,4,78,111,3720
3721,4,78,118,3721
3722,4,78,117,3722
3723,4,78,115,3723
3724,4,78,113,3724
3725,4,78,118,3725
3726,4,78,119,3726
3727,4,78,115,3727
3728,4,78,115,3728
3729,4,78,117,3729
3730,4,78,111,3730
3731,4,78,114,3731
3732,4,78,111,3732
3733,4,78,112,3733
3734,4,78,111,3734
3735,4,78,112,3735
3736,4,78,119,3736
3737,4,78,114,3737
3738,4,78,118,3738
3739,4,78,118,3739
3740,4,78,114,3740
3741,4,78,111,3741
3742,4,78,115,3742
3743,4,78,119,3743
3744,4,78,118,3744
3745,4,78,113,3745
3746,4,78,114,3746
3747,4,78,119,3747
3748,4,78,113,3748
3749,4,78,113,3749
3750,4,78,115,3750
3751,4,78,111,3751
3752,4,78,116,3752
3753,4,78,117,3753
3754,4,78,115,3754
3755,4,78,119,3755
3756,4,78,114,3756
3757,4,78,119,3757
3758,4,78,117,3758
3759,4,78,116,3759
3760,4,78,113,3760
3761,4,78,115,3761
3762,4,78,115,3762
3763,4,78,113,3763
3764,4,78,111,3764
3765,4,78,111,3765
3766,4,78,115,3766
3767,4,78,113,3767
3768,4,78,111,3768
3769,4,78,116,3769
3770,4,78,114,3770
3771,4,78,118,3771
3772,4,78,117,3772
3773,4,78,117,3773
3774,4,78,116,3774
3775,4,78,115,3775
3776,4,78,118,3776
3777,4,78,115,3777
3778,4,78,114,3778
3779,4,78,112,3779
3780,4,78,113,3780
3781,4,78,115,3781
3782,4,78,114,3782
3783,4,78,112,3783
3784,4,78,119,3784
3785,4,78,112,3785
3786,4,78,119,3786
3787,4,78,111,3787
3788,4,78,113,3788
3789,4,78,116,3789
3790,4,78,118,3790
3791,4,78,115,3791
3792,4,78,114,3792
3793,4,78,118,3793
3794,4,78,111,3794
3795,4,78,112,3795
3796,4,78,117,3796
3797,4,78,112,3797
3798,4,78,113,3798
3799,4,78,111,3799
3800,4,78,114,3800
3801,4,79,97,3801
3802,4,79,136,3802
3803,4,79,121,3803
3804,4,79,119,3804
3805,4,79,104,3805
3806,4,79,120,3806
3807,4,79,114,3807
3808,4,79,134,3808
3809,4,79,137,3809
3810,4,79,120,3810
3811,4,79,114,3811
3812,4,79,135,3812
3813,4,79,115,3813
3814,4,79,118,3814
3815,4,79,127,3815
3816,4,79,102,3816
3817,4,79,113,3817
3818,4,79,121,3818
3819,4,79,130,3819
3820,4,79,137,3820
3821,4,79,105,3821
3822,4,79,115,3822
3823,4,79,95,3823
3824,4,79,127,3824
3825,4,79,109,3825
3826,4,79,98,3826
3827,4,79,118,3827
3828,4,79,116,3828
3829,4,79,102,3829
3830,4,79,100,3830
3831,4,79,105,3831
3832,4,79,97,3832
3833,4,79,110,3833
3834,4,79,103,3834
3835,4,79,114,3835
3836,4,79,113,3836
3837,4,79,119,3837
3838,4,79,117,3838
3839,4,79,120,3839
3840,4,79,106,3840
3841,4,79,120,3841
3842,4,79,100,3842
3843,4,79,115,3843
3844,4,79,113,3844
3845,4,79,118,3845
3846,4,79,118,3846
3847,4,79,119,3847
3848,4,79,120,3848
3849,4,79,119,3849
3850,4,79,115,3850
3851,4,79,114,3851
3852,4,79,116,3852
3853,4,79,118,3853
3854,4,79,117,3854
3855,4,79,129,3855
3856,4,79,118,3856
3857,4,79,118,3857
3858,4,79,121,3858
3859,4,79,114,3859
3860,4,79,127,3860
3861,4,79,121,3861
3862,4,79,115,3862
3863,4,79,116,3863
3864,4,79,120,3864
3865,4,79,124,3865
3866,4,79,140,3866
3867,4,79,116,3867
3868,4,79,115,3868
3869,4,79,115,3869
3870,4,79,140,3870
3871,4,79,121,3871
3872,4,79,128,3872
3873,4,79,112,3873
3874,4,79,105,3874
3875,4,79,119,3875
3876,4,79,121,3876
3877,4,79,114,3877
3878,4,79,116,3878
3879,4,79,113,3879
3880,4,79,135,3880
3881,4,79,130,3881
3882,4,79,118,3882
3883,4,79,140,3883
3884,4,79,99,3884
3885,4,79,126,3885
3886,4,79,101,3886
3887,4,79,131,3887
3888,4,79,116,3888
3889,4,79,97,3889
3890,4,79,119,3890
3891,4,79,117,3891
3892,4,79,118,3892
3893,4,80,131,3893
3894,4,80,132,3894
3895,4,80,116,3895
3896,4,80,139,3896
3897,4,80,99,3897
3898,4,80,101,3898
3899,4,80,137,3899
3900,4,80,136,3900
3901,4,80,122,3901
3902,4,80,121,3902
3903,4,80,116,3903
3904,4,80,123,3904
3905,4,80,122,3905
3906,4,80,111,3906
3907,4,80,116,3907
3908,4,80,119,3908
3909,4,80,117,3909
3910,4,80,124,3910
3911,4,80,126,3911
3912,4,80,118,3912
3913,4,80,104,3913
3914,4,80,121,3914
3915,4,80,112,3915
3916,4,80,119,3916
3917,4,80,121,3917
3918,4,80,116,3918
3919,4,80,120,3919
3920,4,80,129,3920
3921,4,80,140,3921
3922,4,80,139,3922
3923,4,80,116,3923
3924,4,80,113,3924
3925,4,80,122,3925
3926,4,80,138,3926
3927,4,80,112,3927
3928,4,80,120,3928
3929,4,80,117,3929
3930,4,80,138,3930
3931,4,80,123,3931
3932,4,80,140,3932
3933,4,80,121,3933
3934,4,80,125,3934
3935,4,80,124,3935
3936,4,80,119,3936
3937,4,80,143,3937
3938,4,80,123,3938
3939,4,80,130,3939
3940,4,80,141,3940
3941,4,80,140,3941
3942,4,80,112,3942
3943,4,80,120,3943
3944,4,80,117,3944
3945,4,80,140,3945
3946,4,80,114,3946
3947,4,80,134,3947
3948,4,80,132,3948
3949,4,80,118,3949
3950,4,80,112,3950
3951,4,80,117,3951
3952,4,80,117,3952
3953,4,80,117,3953
3954,4,80,122,3954
3955,4,80,119,3955
3956,4,80,141,3956
3957,4,80,118,3957
3958,4,80,139,3958
3959,4,80,119,3959
3960,4,80,97,3960
3961,4,80,124,3961
3962,4,80,139,3962
3963,4,80,136,3963
3964,4,80,142,3964
3965,4,80,123,3965
3966,4,80,124,3966
3967,4,80,132,3967
3968,4,80,119,3968
3969,4,80,123,3969
3970,4,80,123,3970
3971,4,80,116,3971
3972,4,80,123,3972
3973,4,80,109,3973
3974,4,80,117,3974
3975,4,80,125,3975
3976,4,80,119,3976
3977,4,80,120,3977
3978,4,80,137,3978
3979,4,80,118,3979
3980,4,80,120,3980
3981,4,80,133,3981
3982,4,80,120,3982
3983,4,80,135,3983
3984,4,80,122,3984
3985,4,81,119,3985
3986,4,81,100,3986
3987,4,81,124,3987
3988,4,81,100,3988
3989,4,81,120,3989
3990,4,81,102,3990
3991,4,81,99,3991
3992,4,81,104,3992
3993,4,81,118,3993
3994,4,81,143,3994
3995,4,81,119,3995
3996,4,81,102,3996
3997,4,81,106,3997
3998,4,81,141,3998
3999,4,81,105,3999
4000,4,81,121,4000
4001,4,81,143,4001
4002,4,81,107,4002
4003,4,81,118,4003
4004,4,81,109,4004
4005,4,81,143,4005
4006,4,81,118,4006
4007,4,81,114,4007
4008,4,81,139,4008
4009,4,81,141,4009
4010,4,81,140,4010
4011,4,81,139,4011
4012,4,81,124,4012
4013,4,81,132,4013
4014,4,81,132,4014
4015,4,81,144,4015
4016,4,81,127,4016
4017,4,81,128,4017
4018,4,81,113,4018
4019,4,81,113,4019
4020,4,81,100,4020
4021,4,81,119,4021
4022,4,81,124,4022
4023,4,81,121,4023
4024,4,81,105,4024
4025,4,81,137,4025
4026,4,81,143,4026
4027,4,81,136,4027
4028,4,81,124,4028
4029,4,81,120,4029
4030,4,81,105,4030
4031,4,81,101,4031
4032,4,81,102,4032
4033,4,81,139,4033
4034,4,81,140,4034
4035,4,81,138,4035
4036,4,81,127,4036
4037,4,81,118,4037
4038,4,81,107,4038
4039,4,81,115,4039
4040,4,81,139,4040
4041,4,81,112,4041
4042,4,81,115,4042
4043,4,81,130,4043
4044,4,81,141,4044
4045,4,81,133,4045
4046,4,81,133,4046
4047,4,81,122,4047
4048,4,81,99,4048
4049,4,81,107,4049
4050,4,81,123,4050
4051,4,81,116,4051
4052,4,81,137,4052
4053,4,81,127,4053
4054,4,81,130,4054
4055,4,81,127,4055
4056,4,81,117,4056
4057,4,81,104,4057
4058,4,81,138,4058
4059,4,81,131,4059
4060,4,81,104,4060
4061,4,81,124,4061
4062,4,81,133,4062
4063,4,81,108,4063
4064,4,81,114,4064
4065,4,81,111,4065
4066,4,81,131,4066
4067,4,81,108,4067
4068,4,81,129,4068
4069,4,81,104,4069
4070,4,81,137,4070
4071,4,81,129,4071
4072,4,81,117,4072
4073,4,81,134,4073
4074,4,81,123,4074
4075,4,81,113,4075
4076,3,82,125,4076
4077,4,82,129,4077
4078,3,82,145,4078
4079,3,82,111,4079
4080,3,82,122,4080
4081,4,82,119,4081
4082,3,82,102,4082
4083,3,82,140,4083
4084,3,82,136,4084
4085,3,82,127,4085
4086,3,82,130,4086
4087,3,82,144,4087
4088,3,82,144,4088
4089,3,82,102,4089
4090,4,82,141,4090
4091,3,82,133,4091
4092,3,82,122,4092
4093,3,82,108,4093
4094,4,82,131,4094
4095,4,82,137,4095
4096,3,82,115,4096
4097,4,82,130,4097
4098,3,82,145,4098
4099,3,82,148,4099
4100,4,82,121,4100
4101,3,82,107,4101
4102,3,82,135,4102
4103,4,82,124,4103
4104,3,82,146,4104
4105,4,82,140,4105
4106,4,82,120,4106
4107,4,82,141,4107
4108,3,82,140,4108
4109,4,82,114,4109
4110,3,82,140,4110
4111,3,82,147,4111
4112,3,82,104,4112
4113,3,82,126,4113
4114,3,82,114,4114
4115,3,82,143,4115
4116,3,82,143,4116
4117,4,82,117,4117
4118,4,82,119,4118
4119,4,82,110,4119
4120,4,82,109,4120
4121,3,82,122,4121
4122,4,82,123,4122
4123,4,82,128,4123
4124,3,82,111,4124
4125,3,82,139,4125
4126,4,82,138,4126
4127,3,82,121,4127
4128,3,82,140,4128
4129,4,82,113,4129
4130,4,82,108,4130
4131,3,82,116,4131
4132,4,82,112,4132
4133,4,82,130,4133
4134,4,82,130,4134
4135,3,82,128,4135
4136,3,82,135,4136
4137,3,82,132,4137
4138,4,82,142,4138
4139,3,82,109,4139
4140,3,82,122,4140
4141,3,82,126,4141
4142,4,82,136,4142
4143,4,82,110,4143
4144,4,82,129,4144
4145,4,82,113,4145
4146,3,82,111,4146
4147,3,82,130,4147
4148,3,82,110,4148
4149,3,82,138,4149
4150,3,82,105,4150
4151,4,82,121,4151
4152,3,82,140,4152
4153,4,82,135,4153
4154,4,82,138,4154
4155,4,82,114,4155
4156,4,82,141,4156
4157,4,82,109,4157
4158,4,82,138,4158
4159,3,82,124,4159
4160,4,82,132,4160
4161,3,82,140,4161
4162,3,82,130,4162
4163,4,82,114,4163
4164,4,82,130,4164
4165,4,82,115,4165
4166,4,83,119,4166
4167,3,83,147,4167
4168,3,83,131,4168
4169,4,83,136,4169
4170,3,83,128,4170
4171,4,83,132,4171
4172,3,83,138,4172
4173,3,83,123,4173
4174,3,83,117,4174
4175,3,83,145,4175
4176,4,83,134,4176
4177,3,83,136,4177
4178,4,83,133,4178
4179,4,83,120,4179
4180,3,83,148,4180
4181,3,83,141,4181
4182,4,83,129,4182
4183,4,83,137,4183
4184,3,83,129,4184
4185,4,83,142,4185
4186,4,83,121,4186
4187,4,83,141,4187
4188,3,83,120,4188
4189,4,83,110,4189
4190,4,83,127,4190
4191,4,83,113,4191
4192,3,83,122,4192
4193,4,83,135,4193
4194,3,83,125,4194
4195,3,83,127,4195
4196,4,83,121,4196
4197,4,83,134,4197
4198,3,83,148,4198
4199,3,83,107,4199
4200,4,83,133,4200
4201,3,83,111,4201
4202,3,83,125,4202
4203,4,83,127,4203
4204,4,83,122,4204
4205,3,83,114,4205
4206,4,83,120,4206
4207,3,83,106,4207
4208,3,83,123,4208
4209,3,83,134,4209
4210,3,83,132,4210
4211,4,83,132,4211
4212,3,83,106,4212
4213,4,83,124,4213
4214,3,83,118,4214
4215,4,83,118,4215
4216,3,83,111,4216
4217,4,83,120,4217
4218,4,83,130,4218
4219,4,83,121,4219
4220,4,83,132,4220
4221,4,83,117,4221
4222,4,83,131,4222
4223,4,83,125,4223
4224,3,83,136,4224
4225,4,83,120,4225
4226,3,83,113,4226
4227,4,83,132,4227
4228,3,83,126,4228
4229,3,83,119,4229
4230,4,83,131,4230
4231,3,83,142,4231
4232,3,83,123,4232
4233,4,83,134,4233
4234,3,83,135,4234
4235,4,83,119,4235
4236,3,83,132,4236
4237,4,83,137,4237
4238,3,83,146,4238
4239,4,83,136,4239
4240,3,83,138,4240
4241,4,83,128,4241
4242,4,83,124,4242
4243,3,83,117,4243
4244,3,83,125,4244
4245,4,83,127,4245
4246,4,83,131,4246
4247,3,83,104,4247
4248,4,83,117,4248
4249,4,83,132,4249
4250,4,83,131,4250
4251,4,83,121,4251
4252,4,83,115,4252
4253,4,83,127,4253
4254,3,83,120,4254
4255,4,83,126,4255
4256,3,83,148,4256
4257,3,83,118,4257
4258,4,84,138,4258
4259,3,84,121,4259
4260,3,84,120,4260
4261,4,84,130,4261
4262,3,84,137,4262
4263,4,84,139,4263
4264,3,84,133,4264
4265,3,84,125,4265
4266,4,84,139,4266
4267,4,84,137,4267
4268,3,84,130,4268
4269,4,84,130,4269
4270,4,84,120,4270
4271,4,84,135,4271
4272,3,84,134,4272
4273,4,84,128,4273
4274,3,84,135,4274
4275,3,84,121,4275
4276,4,84,130,4276
4277,4,84,129,4277
4278,3,84,135,4278
4279,3,84,126,4279
4280,3,84,138,4280
4281,4,84,133,4281
4282,4,84,136,4282
4283,3,84,121,4283
4284,3,84,120,4284
4285,4,84,126,4285
4286,3,84,134,4286
4287,4,84,137,4287
4288,3,84,136,4288
4289,4,84,129,4289
4290,3,84,131,4290
4291,3,84,129,4291
4292,3,84,134,4292
4293,3,84,125,4293
4294,4,84,121,4294
4295,4,84,122,4295
4296,3,84,137,4296
4297,4,84,137,4297
4298,3,84,140,4298
4299,4,84,140,4299
4300,3,84,123,4300
4301,4,84,132,4301
4302,4,84,124,4302
4303,4,84,126,4303
4304,3,84,137,4304
4305,3,84,126,4305
4306,4,84,137,4306
4307,3,84,122,4307
4308,4,84,125,4308
4309,3,84,136,4309
4310,4,84,140,4310
4311,3,84,126,4311
4312,4,84,132,4312
4313,4,84,137,4313
4314,4,84,124,4314
4315,3,84,134,4315
4316,4,84,139,4316
4317,4,84,140,4317
4318,4,84,123,4318
4319,3,84,119,4319
4320,3,84,125,4320
4321,3,84,139,4321
4322,4,84,131,4322
4323,4,84,122,4323
4324,4,84,122,4324
4325,4,84,140,4325
4326,3,84,133,4326
4327,3,84,128,4327
4328,4,84,140,4328
4329,3,84,131,4329
4330,3,84,127,4330
4331,3,84,138,4331
4332,4,84,122,4332
4333,4,84,137,4333
4334,4,84,121,4334
4335,3,84,141,4335
4336,4,84,127,4336
4337,4,84,125,4337
4338,4,84,124,4338
4339,3,84,129,4339
4340,4,84,124,4340
4341,3,84,138,4341
4342,3,84,128,4342
4343,3,84,124,4343
4344,3,84,131,4344
4345,4,84,136,4345
4346,3,84,138,4346
4347,4,84,133,4347
4348,3,85,154,4348
4349,3,85,118,4349
4350,3,85,166,4350
4351,3,85,164,4351
4352,3,85,138,4352
4353,3,85,112,4353
4354,3,85,161,4354
4355,3,85,162,4355
4356,3,85,134,4356
4357,3,85,110,4357
4358,3,85,134,4358
4359,3,85,156,4359
4360,3,85,132,4360
4361,3,85,136,4361
4362,3,85,105,4362
4363,3,85,166,4363
4364,3,85,116,4364
4365,3,85,117,4365
4366,3,85,124,4366
4367,3,85,167,4367
4368,3,85,165,4368
4369,3,85,134,4369
4370,3,85,136,4370
4371,3,85,111,4371
4372,3,85,99,4372
4373,3,85,125,4373
4374,3,85,97,4374
4375,3,85,129,4375
4376,3,85,162,4376
4377,3,85,108,4377
4378,3,85,138,4378
4379,3,85,139,4379
4380,3,85,159,4380
4381,3,85,120,4381
4382,3,85,145,4382
4383,3,85,134,4383
4384,3,85,135,4384
4385,3,85,135,4385
4386,3,85,132,4386
4387,3,85,117,4387
4388,3,85,149,4388
4389,3,85,126,4389
4390,3,85,154,4390
4391,3,85,104,4391
4392,3,85,107,4392
4393,3,85,143,4393
4394,3,85,131,4394
4395,3,85,133,4395
4396,3,85,140,4396
4397,3,85,108,4397
4398,3,85,154,4398
4399,3,85,149,4399
4400,3,85,102,4400
4401,3,85,104,4401
4402,3,85,104,4402
4403,3,85,120,4403
4404,3,85,137,4404
4405,3,85,132,4405
4406,3,85,117,4406
4407,3,85,168,4407
4408,3,85,143,4408
4409,3,85,148,4409
4410,3,85,123,4410
4411,3,85,136,4411
4412,3,85,121,4412
4413,3,85,104,4413
4414,3,85,144,4414
4415,3,85,161,4415
4416,3,85,143,4416
4417,3,85,161,4417
4418,3,85,144,4418
4419,3,85,104,4419
4420,3,85,111,4420
4421,3,85,139,4421
4422,3,85,155,4422
4423,3,85,96,4423
4424,3,85,113,4424
4425,3,85,100,4425
4426,3,85,97,4426
4427,3,85,120,4427
4428,3,85,123,4428
4429,3,85,144,4429
4430,3,85,142,4430
4431,3,85,114,4431
4432,3,85,167,4432
4433,3,85,105,4433
4434,3,85,108,4434
4435,3,85,104,4435
4436,3,85,150,4436
4437,3,85,115,4437
4438,3,85,104,4438
4439,4,86,147,4439
4440,4,86,138,4440
4441,3,86,140,4441
4442,4,86,146,4442
4443,4,86,146,4443
4444,3,86,152,4444
4445,4,86,139,4445
4446,4,86,135,4446
4447,4,86,148,4447
4448,4,86,150,4448
4449,3,86,160,4449
4450,3,86,135,4450
4451,3,86,138,4451
4452,3,86,137,4452
4453,3,86,153,4453
4454,4,86,125,4454
4455,3,86,145,4455
4456,4,86,142,4456
4457,4,86,131,4457
4458,4,86,146,4458
4459,3,86,153,4459
4460,4,86,131,4460
4461,4,86,137,4461
4462,4,86,149,4462
4463,3,86,157,4463
4464,4,86,135,4464
4465,3,86,133,4465
4466,3,86,144,4466
4467,4,86,149,4467
4468,4,86,145,4468
4469,3,86,111,4469
4470,4,86,132,4470
4471,3,86,146,4471
4472,4,86,137,4472
4473,4,86,124,4473
4474,4,86,149,4474
4475,4,86,121,4475
4476,4,86,123,4476
4477,4,86,134,4477
4478,4,86,122,4478
4479,3,86,112,4479
4480,4,86,122,4480
4481,3,86,124,4481
4482,3,86,140,4482
4483,4,86,133,4483
4484,4,86,131,4484
4485,3,86,143,4485
4486,4,86,143,4486
4487,3,86,138,4487
4488,3,86,148,4488
4489,4,86,129,4489
4490,4,86,123,4490
4491,3,86,144,4491
4492,3,86,155,4492
4493,4,86,128,4493
4494,4,86,136,4494
4495,4,86,139,4495
4496,3,86,122,4496
4497,4,86,139,4497
4498,4,86,136,4498
4499,3,86,157,4499
4500,3,86,158,4500
4501,3,86,139,4501
4502,4,86,122,4502
4503,3,86,150,4503
4504,4,86,124,4504
4505,4,86,134,4505
4506,3,86,124,4506
4507,3,86,135,4507
4508,4,86,148,4508
4509,3,86,161,4509
4510,4,86,130,4510
4511,4,86,130,4511
4512,4,86,123,4512
4513,3,86,122,4513
4514,4,86,139,4514
4515,3,86,109,4515
4516,4,86,147,4516
4517,3,86,142,4517
4518,3,86,116,4518
4519,4,86,140,4519
4520,3,86,152,4520
4521,4,86,144,4521
4522,3,86,130,4522
4523,4,86,127,4523
4524,4,86,120,4524
4525,4,86,130,4525
4526,4,86,146,4526
4527,3,86,128,4527
4528,3,86,117,4528
4529,3,87,142,4529
4530,3,87,126,4530
4531,3,87,147,4531
4532,3,87,111,4532
4533,3,87,121,4533
4534,3,87,124,4534
4535,3,87,128,4535
4536,3,87,149,4536
4537,3,87,149,4537
4538,3,87,167,4538
4539,3,87,150,4539
4540,3,87,157,4540
4541,3,87,132,4541
4542,3,87,126,4542
4543,3,87,137,4543
4544,3,87,136,4544
4545,3,87,157,4545
4546,3,87,160,4546
4547,3,87,133,4547
4548,3,87,147,4548
4549,3,87,164,4549
4550,3,87,135,4550
4551,3,87,154,4551
4552,3,87,124,4552
4553,3,87,141,4553
4554,3,87,126,4554
4555,3,87,150,4555
4556,3,87,127,4556
4557,3,87,150,4557
4558,3,87,127,4558
4559,3,87,142,4559
4560,3,87,123,4560
4561,3,87,152,4561
4562,3,87,160,4562
4563,3,87,150,4563
4564,3,87,128,4564
4565,3,87,141,4565
4566,3,87,129,4566
4567,3,87,104,4567
4568,3,87,123,4568
4569,3,87,131,4569
4570,3,87,160,4570
4571,3,87,113,4571
4572,3,87,127,4572
4573,3,87,166,4573
4574,3,87,142,4574
4575,3,87,123,4575
4576,3,87,151,4576
4577,3,87,117,4577
4578,3,87,122,4578
4579,3,87,155,4579
4580,3,87,145,4580
4581,3,87,103,4581
4582,3,87,128,4582
4583,3,87,144,4583
4584,3,87,129,4584
4585,3,87,129,4585
4586,3,87,165,4586
4587,3,87,124,4587
4588,3,87,144,4588
4589,3,87,119,4589
4590,3,87,152,4590
4591,3,87,133,4591
4592,3,87,131,4592
4593,3,87,135,4593
4594,3,87,134,4594
4595,3,87,139,4595
4596,3,87,141,4596
4597,3,87,126,4597
4598,3,87,125,4598
4599,3,87,166,4599
4600,3,87,153,4600
4601,3,87,145,4601
4602,3,87,121,4602
4603,3,87,141,4603
4604,3,87,115,4604
4605,3,87,141,4605
4606,3,87,110,4606
4607,3,87,144,4607
4608,3,87,119,4608
4609,3,87,132,4609
4610,3,87,133,4610
4611,3,87,130,4611
4612,3,87,122,4612
4613,3,87,126,4613
4614,3,87,117,4614
4615,3,87,129,4615
4616,3,87,114,4616
4617,3,87,157,4617
4618,3,87,133,4618
4619,3,88,107,4619
4620,3,88,128,4620
4621,3,88,154,4621
4622,3,88,116,4622
4623,3,88,146,4623
4624,3,88,141,4624
4625,3,88,125,4625
4626,3,88,153,4626
4627,3,88,129,4627
4628,3,88,123,4628
4629,3,88,151,4629
4630,3,88,113,4630
4631,3,88,163,4631
4632,3,88,161,4632
4633,3,88,150,4633
4634,3,88,139,4634
4635,3,88,155,4635
4636,3,88,144,4636
4637,3,88,133,4637
4638,3,88,135,4638
4639,3,88,164,4639
4640,3,88,155,4640
4641,3,88,151,4641
4642,3,88,122,4642
4643,3,88,139,4643
4644,3,88,104,4644
4645,3,88,143,4645
4646,3,88,141,4646
4647,3,88,104,4647
4648,3,88,118,4648
4649,3,88,155,4649
4650,3,88,160,4650
4651,3,88,164,4651
4652,3,88,141,4652
4653,3,88,140,4653
4654,3,88,159,4654
4655,3,88,126,4655
4656,3,88,119,4656
4657,3,88,180,4657
4658,3,88,127,4658
4659,3,88,150,4659
4660,3,88,152,4660
4661,3,88,133,4661
4662,3,88,150,4662
4663,3,88,141,4663
4664,3,88,124,4664
4665,3,88,135,4665
4666,3,88,122,4666
4667,3,88,123,4667
4668,3,88,166,4668
4669,3,88,162,4669
4670,3,88,162,4670
4671,3,88,124,4671
4672,3,88,121,4672
4673,3,88,145,4673
4674,3,88,159,4674
4675,3,88,143,4675
4676,3,88,178,4676
4677,3,88,136,4677
4678,3,88,165,4678
4679,3,88,107,4679
4680,3,88,142,4680
4681,3,88,147,4681
4682,3,88,162,4682
4683,3,88,118,4683
4684,3,88,181,4684
4685,3,88,121,4685
4686,3,88,147,4686
4687,3,88,141,4687
4688,3,88,134,4688
4689,3,88,130,4689
4690,3,88,137,4690
4691,3,88,147,4691
4692,3,88,138,4692
4693,3,88,132,4693
4694,3,88,138,4694
4695,3,88,138,4695
4696,3,88,140,4696
4697,3,88,172,4697
4698,3,88,127,4698
4699,3,88,107,4699
4700,3,88,112,4700
4701,3,88,117,4701
4702,3,88,133,4702
4703,3,88,151,4703
4704,3,88,101,4704
4705,3,88,155,4705
4706,3,88,160,4706
4707,3,88,129,4707
4708,3,88,126,4708
4709,3,88,148,4709
4710,3,88,107,4710
4711,3,89,159,4711
4712,3,89,138,4712
4713,3,89,184,4713
4714,3,89,149,4714
4715,3,89,141,4715
4716,3,89,136,4716
4717,3,89,132,4717
4718,3,89,170,4718
4719,3,89,157,4719
4720,3,89,169,4720
4721,3,89,149,4721
4722,3,89,157,4722
4723,3,89,121,4723
4724,3,89,173,4724
4725,3,89,126,4725
4726,3,89,99,4726
4727,3,89,128,4727
4728,3,89,161,4728
4729,3,89,179,4729
4730,3,89,146,4730
4731,3,89,140,4731
4732,3,89,135,4732
4733,3,89,125,4733
4734,3,89,163,4734
4735,3,89,119,4735
4736,3,89,156,4736
4737,3,89,138,4737
4738,3,89,180,4738
4739,3,89,139,4739
4740,3,89,182,4740
4741,3,89,137,4741
4742,3,89,122,4742
4743,3,89,160,4743
4744,3,89,164,4744
4745,3,89,107,4745
4746,3,89,132,4746
4747,3,89,133,4747
4748,3,89,138,4748
4749,3,89,127,4749
4750,3,89,167,4750
4751,3,89,181,4751
4752,3,89,136,4752
4753,3,89,135,4753
4754,3,89,159,4754
4755,3,89,147,4755
4756,3,89,182,4756
4757,3,89,142,4757
4758,3,89,118,4758
4759,3,89,161,4759
4760,3,89,182,4760
4761,3,89,135,4761
4762,3,89,121,4762
4763,3,89,123,4763
4764,3,89,159,4764
4765,3,89,160,4765
4766,3,89,162,4766
4767,3,89,148,4767
4768,3,89,179,4768
4769,3,89,122,4769
4770,3,89,124,4770
4771,3,89,173,4771
4772,3,89,146,4772
4773,3,89,161,4773
4774,3,89,152,4774
4775,3,89,136,4775
4776,3,89,124,4776
4777,3,89,148,4777
4778,3,89,130,4778
4779,3,89,118,4779
4780,3,89,153,4780
4781,3,89,145,4781
4782,3,89,124,4782
4783,3,89,149,4783
4784,3,89,139,4784
4785,3,89,142,4785
4786,3,89,155,4786
4787,3,89,122,4787
4788,3,89,171,4788
4789,3,89,109,4789
4790,3,89,124,4790
4791,3,89,153,4791
4792,3,89,147,4792
4793,3,89,171,4793
4794,3,89,150,4794
4795,3,89,164,4795
4796,3,89,133,4796
4797,3,89,156,4797
4798,3,89,124,4798
4799,3,89,105,4799
4800,3,89,119,4800
4801,3,90,131,4801
4802,3,90,156,4802
4803,3,90,129,4803
4804,3,90,132,4804
4805,3,90,140,4805
4806,3,90,131,4806
4807,3,90,152,4807
4808,3,90,129,4808
4809,3,90,155,4809
4810,3,90,130,4810
4811,3,90,142,4811
4812,3,90,145,4812
4813,3,90,140,4813
4814,3,90,143,4814
4815,3,90,156,4815
4816,3,90,131,4816
4817,3,90,158,4817
4818,3,90,154,4818
4819,3,90,158,4819
4820,3,90,158,4820
4821,3,90,139,4821
4822,3,90,161,4822
4823,3,90,143,4823
4824,3,90,133,4824
4825,3,90,148,4825
